Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,First seen,Last seen,Source file
16,L’Aveu Cosmetics: Facial Exfoliating Gel Review and Unlimited Discount Code – London Lifestyle Blog,http://www.natashakundi.com/laveu-cosmetics-facial-exfoliating-gel-review-discount-code/,https://banananano.ai/,nano banana,4767,3080,True,False,False,2025-12-28,2025-12-28,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://bestratingsbedrijfjpalberts.nl/,https://banananano.ai/,nano banana ai,18,28,False,False,False,2025-08-23,2025-11-07,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://bestratingsbedrijfjpalberts.nl/,https://banananano.ai/,Nano banana 2,20,28,False,False,False,2025-11-07,2025-11-26,banananano-ai-backlinks.csv
16,An Overview of the Types of Home Builders,https://blog.bhhscalifornia.com/what-are-the-different-types-of-new-homes/,https://banananano.ai/,nano banana ai,2159,2507,True,False,True,2025-09-22,2025-12-05,banananano-ai-backlinks.csv
16,Area Forestry and Natural Resources Report – Clemson Extension Upstate District,https://blogs.clemson.edu/upstate/area-forestry-and-natural-resources-report/,https://banananano.ai/,nano banana,754,1006,True,False,True,2025-09-19,2025-09-19,banananano-ai-backlinks.csv
16,20220525_132521 – Clemson Extension Upstate District,https://blogs.clemson.edu/upstate/area-forestry-and-natural-resources-report/20220525_132521/,https://banananano.ai/,google nano banana,774,1028,True,False,True,2025-09-22,2025-09-22,banananano-ai-backlinks.csv
16,Freeze Protection for Peach Tree – Clemson Extension Upstate District,https://blogs.clemson.edu/upstate/freeze-protection-for-peach-tree/,https://banananano.ai/,nano banana ai,842,1097,True,False,True,2025-09-22,2025-09-22,banananano-ai-backlinks.csv
16,Upcoming Events in Union SC – Clemson Extension Upstate District,https://blogs.clemson.edu/upstate/upcoming-events-in-union-sc/,https://banananano.ai/,nano banana,3178,4386,True,False,True,2025-09-19,2025-09-19,banananano-ai-backlinks.csv
16,Hemlock Conservation Expands in the Upstate – Clemson Extension Upstate District,https://blogs.clemson.edu/upstate/hemlock-conservation-expands-in-the-upstate/,https://banananano.ai/,nano banana ai,1115,1379,True,False,True,2025-09-22,2025-09-22,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://bloomweb.nl/,https://banananano.ai/,nano banana ai,18,28,False,False,False,2025-08-28,2025-11-06,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://fmvanbeek.nl/,https://banananano.ai/,ai nano banana,22,38,False,False,False,2025-08-27,2025-11-12,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://deschoolanno.nl/,https://banananano.ai/,Nano banana 2,20,28,False,False,False,2025-11-07,2025-11-30,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://deschoolanno.nl/,https://banananano.ai/,nano banana ai,23,28,False,False,False,2025-08-26,2025-11-07,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,http://powerparty.nl/,https://banananano.ai/,Nano banana AI 2,28,40,False,False,False,2025-11-09,2025-12-28,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://bloomweb.nl/,https://banananano.ai/,Nano banana 2,20,28,False,False,False,2025-11-06,2025-12-01,banananano-ai-backlinks.csv
16,L’Aveu Cosmetics: Facial Exfoliating Gel Review and Unlimited Discount Code – London Lifestyle Blog,http://www.natashakundi.com/laveu-cosmetics-facial-exfoliating-gel-review-discount-code/,https://banananano.ai/,nano banana google,4767,3080,True,False,False,2025-12-28,2025-12-28,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,http://hildevanwageningen.nl/,https://banananano.ai/,Nano banana 2,19,39,False,False,False,2025-11-09,2025-11-28,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,http://powerparty.nl/,https://banananano.ai/,ai nano banana,27,38,False,False,False,2025-08-25,2025-11-09,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,http://hildevanwageningen.nl/,https://banananano.ai/,nano banana,28,38,False,False,False,2025-08-31,2025-11-09,banananano-ai-backlinks.csv
16,2025 Major Release: How Does DeepSeekMath-V2 Achieve Self-Verifying Mathematical Reasoning? Complete Technical Analysis - CurateClick,https://curateclick.com/blog/deepseekmath-v2,https://banana-ai.org/,banana-ai.org,30,120,False,False,False,2026-01-24,2026-02-02,banana-ai-org-backlinks.csv
16,2025 Major Release: How Does DeepSeekMath-V2 Achieve Self-Verifying Mathematical Reasoning? Complete Technical Analysis - CurateClick,https://curateclick.com/blog/deepseekmath-v2,https://nanobananaimg.com/,nanobananaimg.com,29,120,False,False,False,2026-01-07,2026-02-02,nanobananaimg-com-backlinks.csv
16,சென்னை வரைபடத்தில் இல்லாத சுமார் 1000 கோடி ரூபாய் மதிப்புள்ள நிலத்தை தனியார் நிறுவனத்திற்கு பட்டா வழங்க மறுத்ததால்சென்னை கலெக்டர் விஜயராணி IAS மாற்றம் !? திடுக்கிடும் தகவல் !!வருவாய்த்துறை நிர்வாக ஆணையர் மூலம் பழி வாங்கிய முதல்வர் தனிச் செயலாளர்!? – Reporter Vision,https://reportervisionnews.com/%E0%AE%9A%E0%AF%86%E0%AE%A9%E0%AF%8D%E0%AE%A9%E0%AF%88-%E0%AE%B5%E0%AE%B0%E0%AF%88-%E0%AE%AA%E0%AE%9F%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%B2%E0%AF%8D-%E0%AE%87%E0%AE%B2%E0%AF%8D%E0%AE%B2/,https://nanobanana.org/,Nano Banana Pro,687,759,True,False,True,2026-03-09,2026-03-14,nanobanana-org-backlinks.csv
16,demonstration garden 2 – Clemson Extension Upstate District,https://blogs.clemson.edu/upstate/demonstration-garden-jeff-fellers-forestry-and-wildlife-agent/cotton_corn/,https://nanobanana.org/,Nano Banana Pro,5645,6098,True,False,True,2026-03-04,2026-03-12,nanobanana-org-backlinks.csv
16,My Blog - My WordPress Blog,http://de-wijk-is-van-ons-allemaal.nl/,https://banananano.ai/,ai nano banana,38,38,False,False,False,2025-08-26,2025-11-05,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,http://de-wijk-is-van-ons-allemaal.nl/,https://banananano.ai/,Nano banana AI 2,25,40,False,False,False,2025-11-05,2025-12-30,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://gvlevitas.nl/,https://banananano.ai/,nano banana ai,21,28,False,False,False,2025-08-27,2025-11-08,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,http://oravision.nl/,https://banananano.ai/,Nano banana 2,24,39,False,False,False,2025-11-07,2025-11-26,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,http://independenttool.nl/,https://banananano.ai/,nano banana ai,22,38,False,False,False,2025-08-23,2025-11-05,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,http://independenttool.nl/,https://banananano.ai/,Nano banana 2,18,39,False,False,False,2025-11-05,2025-11-29,banananano-ai-backlinks.csv
16,My Blog – My WordPress Blog,http://lookweep.co.uk/?mode=test,https://banananano.ai/,nano banana,992,1574,False,False,False,2026-01-14,2026-01-14,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,http://meertalen.nl/,https://banananano.ai/,nano banana,25,38,False,False,False,2025-08-28,2025-11-06,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,http://meertalen.nl/,https://banananano.ai/,Nano banana AI 2,27,40,False,False,False,2025-11-06,2025-12-18,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,http://oravision.nl/,https://banananano.ai/,nano banana ai,21,37,False,False,False,2025-08-28,2025-11-07,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://fmvanbeek.nl/,https://banananano.ai/,Nano banana AI 2,24,40,False,False,False,2025-11-06,2026-01-05,banananano-ai-backlinks.csv
16,Annual Tree Farm Field Tour – Clemson Extension Upstate District,https://blogs.clemson.edu/upstate/annual-tree-farm-field-tour/,https://banananano.ai/,google nano banana,819,1074,True,False,True,2025-09-22,2025-09-22,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://kopenschoteltje.nl/,https://banananano.ai/,nano banana ai,25,38,False,False,False,2025-08-24,2025-11-06,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://vanderhucht-pauluspotter.nl/,https://banananano.ai/,nano banana ai,26,28,False,False,False,2025-08-25,2025-11-09,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://vrouwenpleindrenthe.nl/,https://banananano.ai/,Nano banana 2,24,28,False,False,False,2025-11-07,2025-11-29,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://vvd-duiven.nl/,https://banananano.ai/,nano banana ai,20,28,False,False,False,2025-08-28,2025-11-06,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://vvd-duiven.nl/,https://banananano.ai/,Nano banana 2,24,28,False,False,False,2025-11-06,2025-12-01,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://welzijnbedum.nl/,https://banananano.ai/,nano banana ai,28,38,False,False,False,2025-08-25,2025-11-06,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://welzijnbedum.nl/,https://banananano.ai/,Nano banana 2,30,39,False,False,False,2025-11-06,2025-12-31,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://wigglyscamps.nl/,https://banananano.ai/,nano banana ai,24,38,False,False,False,2025-08-27,2025-11-09,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://wigglyscamps.nl/,https://banananano.ai/,Nano banana 2,25,39,False,False,False,2025-11-09,2025-12-31,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://workbouw.nl/,https://banananano.ai/,Nano banana 2,24,39,False,False,False,2025-11-08,2025-11-30,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://yu-sin-kwan.nl/,https://banananano.ai/,nano banana ai,26,28,False,False,False,2025-08-25,2025-11-05,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://yu-sin-kwan.nl/,https://banananano.ai/,Nano banana 2,23,28,False,False,False,2025-11-05,2025-11-30,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://zcdebreede.nl/,https://banananano.ai/,nano banana ai,27,28,False,False,False,2025-08-28,2025-11-06,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://zcdebreede.nl/,https://banananano.ai/,Nano banana 2,26,28,False,False,False,2025-11-06,2026-01-01,banananano-ai-backlinks.csv
16,Setlist.fm Blog: Setlist.fm hits the blogosphere,http://blog.setlist.fm/2009/03/setlistfm-hits-blogosphere.html,https://nanobanana.org/,Banana Pro,504,242,True,False,False,2026-03-03,2026-03-15,nanobanana-org-backlinks.csv
16,Setlist.fm Blog: Setlist.fm hits the blogosphere,http://blog.setlist.fm/2009/03/setlistfm-hits-blogosphere.html,https://nanobanana.org/,Nano Banana Pro,504,242,True,False,False,2026-03-03,2026-03-15,nanobanana-org-backlinks.csv
16,Poe - Plataforma de Chat de IA para Respostas Instantâneas e Conversas | Creati.ai,https://creati.ai/pt/ai-tools/poe/,https://nanobanana.im/,,28,347,False,False,False,2025-12-19,2026-02-10,nanobanana-im-backlinks.csv
16,Banana Prompts XYZ: Guia para Criar Imagens com Gemini Nano Banana,https://www.perfectcorp.com/pt/consumer/blog/generative-AI/banana-prompts-xyz,https://www.bananaprompts.xyz/,https://www.bananaprompts.xyz/,22,45,False,False,False,2025-10-20,2026-03-06,bananaprompts-xyz-backlinks.csv
16,My Blog - My WordPress Blog,https://kopenschoteltje.nl/,https://banananano.ai/,Nano banana 2,26,39,False,False,False,2025-11-06,2025-12-28,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://vrouwenpleindrenthe.nl/,https://banananano.ai/,nano banana ai,27,28,False,False,False,2025-08-23,2025-11-07,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://workbouw.nl/,https://banananano.ai/,nano banana ai,25,38,False,False,False,2025-08-23,2025-11-08,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://taxi-inbreda.nl/,https://banananano.ai/,Nano banana AI 2,27,40,False,False,False,2025-11-04,2026-01-01,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://railmonumenten.nl/,https://banananano.ai/,ai nano banana,27,38,False,False,False,2025-08-26,2025-11-04,banananano-ai-backlinks.csv
16,"Nano Banana AI Launches in Los Angeles, Setting New Standard for Consistent, Intuitive Image Editing",https://ktla.com/business/press-releases/globenewswire/9521269/nano-banana-ai-launches-in-los-angeles-setting-new-standard-for-consistent-intuitive-image-editing/,https://banananano.ai/,Nano Banana AI Official Website,38,103,True,False,False,2025-09-04,2025-12-15,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://taxi-inbreda.nl/,https://banananano.ai/,ai nano banana,26,38,False,False,False,2025-08-24,2025-11-04,banananano-ai-backlinks.csv
16,"Nano Banana AI Launches in Los Angeles, Setting New Standard for Consistent, Intuitive Image Editing",https://ktla.com/business/press-releases/globenewswire/9521269/nano-banana-ai-launches-in-los-angeles-setting-new-standard-for-consistent-intuitive-image-editing/,https://banananano.ai/,Nano Banana AI,38,103,True,False,False,2025-09-04,2025-12-15,banananano-ai-backlinks.csv
16,Posterior Limb of the Internal Capsule (pic) | Whole Brain Protocol for Tractography with Empirical MRI,https://my.dev.vanderbilt.edu/tractem/2018/04/20/posterior-limb-of-the-internal-capsule-pic/,https://banananano.ai/,nano banana google,12316,11365,True,False,True,2025-09-19,2025-12-16,banananano-ai-backlinks.csv
16,Posterior Thalamic Radiation (ptr) | Whole Brain Protocol for Tractography with Empirical MRI,https://my.dev.vanderbilt.edu/tractem/2018/04/20/posterior-thalamic-radiation-ptr/,https://banananano.ai/,nano banana google,9729,9871,True,False,True,2025-09-20,2025-10-30,banananano-ai-backlinks.csv
16,AI公仔一秒搞定！「Nano Banana」你可以不用，但一定要請你朋友用 | 蕃新聞,https://n.yam.com/Article/20250906731205,https://banananano.ai/,Nano Banana AI,6,22,False,False,False,2025-11-25,2026-01-24,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://outofthebox-smoothjazz.nl/,https://banananano.ai/,Nano banana AI 2,28,40,False,False,False,2025-11-08,2025-12-31,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://pvda-woudenberg.nl/,https://banananano.ai/,Nano banana AI 2,27,41,False,False,False,2025-11-06,2026-01-08,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://outofthebox-smoothjazz.nl/,https://banananano.ai/,ai nano banana,26,38,False,False,False,2025-08-26,2025-11-08,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://railmonumenten.nl/,https://banananano.ai/,Nano banana AI 2,26,39,False,False,False,2025-11-04,2025-12-29,banananano-ai-backlinks.csv
16,This is a full width post with a preview image -,https://reservationslunel.groupe-lentrepotes.fr/this-is-a-full-width-post-with-a-preview-image/,https://banananano.ai/,nano banana google,25249,10918,False,False,False,2025-09-20,2025-10-15,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://sebaura.nl/,https://banananano.ai/,ai nano banana,27,38,False,False,False,2025-08-27,2025-11-11,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://sebaura.nl/,https://banananano.ai/,Nano banana AI 2,27,40,False,False,False,2025-11-06,2026-01-08,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://spurt-sproeisystemen.nl/,https://banananano.ai/,nano banana ai,25,38,False,False,False,2025-08-27,2025-11-06,banananano-ai-backlinks.csv
16,My Blog - My WordPress Blog,https://sybvanderploeg-info.nl/,https://banananano.ai/,Nano banana 2,26,39,False,False,False,2025-11-09,2026-01-04,banananano-ai-backlinks.csv
15,Suivi des colis avec l'IA : un outil pour des prévisions avancées de livraison - Actualités - IMEI.info,https://www.imei.info/fr/news/ai-tool-advanced-delivery-predictions/,https://bananaproai.com/,Nano Banana Pro,7,94,False,False,False,2026-01-09,2026-01-09,bananaproai-com-backlinks.csv
15,Comment corriger l'erreur d'authentification requise sur Google Play ? - Actualités - IMEI.info,https://www.imei.info/fr/news/how-fix-google-play-authentication-required-error/,https://bananaproai.com/,Nano Banana Pro,16,103,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,¿Por qué las empresas optan por la contratación de tecnología en Polonia? - Noticias - IMEI.info,https://www.imei.info/es/news/why-do-businesses-opt-tech-hiring-poland/,https://bananaproai.com/,Nano Banana Pro,17,94,False,False,False,2026-01-09,2026-01-09,bananaproai-com-backlinks.csv
15,Meilleur RDP de jeu gratuit : Top 7 des bureaux à distance pour les jeux - Actualités - IMEI.info,https://www.imei.info/fr/news/best-free-gaming-rdp-top-7-remote-desktop-gaming/,https://bananaproai.com/,Nano Banana Pro,6,102,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,Meilleures rallonges triple écran pour ordinateur portable à acheter en 2025 [Meilleurs choix et offres] - Actualités - IMEI.info,https://www.imei.info/fr/news/best-triple-screen-laptop-extenders-buy-2025-top-picks-deals/,https://bananaproai.com/,Nano Banana Pro,8,93,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,La prise casque ne fonctionne pas? Voici les raisons pour lesquelles - Actualités - IMEI.info,https://www.imei.info/fr/news/headphone-jack-not-working-here-are-reasons-why/,https://bananaproai.com/,Nano Banana Pro,9,97,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
